,0,1
608,0.608,-0.359
609,0.609,-0.3755
610,0.61,-0.3905
611,0.611,-0.402
612,0.612,-0.417
613,0.613,-0.4275
614,0.614,-0.432
615,0.615,-0.446
616,0.616,-0.4605
617,0.617,-0.4695
618,0.618,-0.465
619,0.619,-0.477
620,0.62,-0.489
621,0.621,-0.486
622,0.622,-0.487
623,0.623,-0.4835
624,0.624,-0.4865
625,0.625,-0.4905
626,0.626,-0.484
627,0.627,-0.4785
628,0.628,-0.472
629,0.629,-0.4555
630,0.63,-0.44
631,0.631,-0.4265
632,0.632,-0.4065
633,0.633,-0.392
634,0.634,-0.3885
635,0.635,-0.379
636,0.636,-0.3635
637,0.637,-0.3425
638,0.638,-0.32
639,0.639,-0.299
640,0.64,-0.2765
641,0.641,-0.2655
642,0.642,-0.2685
643,0.643,-0.2745
644,0.644,-0.28
645,0.645,-0.284
646,0.646,-0.294
647,0.647,-0.3155
648,0.648,-0.3555
649,0.649,-0.3955
650,0.65,-0.433
651,0.651,-0.4665
652,0.652,-0.4745
653,0.653,-0.4875
654,0.654,-0.508
655,0.655,-0.5365
656,0.656,-0.5685
657,0.657,-0.589
658,0.658,-0.629
659,0.659,-0.667
660,0.66,-0.674
661,0.661,-0.669
662,0.662,-0.6845
663,0.663,-0.6775
664,0.664,-0.659
665,0.665,-0.6705
666,0.666,-0.6615
667,0.667,-0.6605
668,0.668,-0.647
669,0.669,-0.6215
670,0.67,-0.5955
671,0.671,-0.585
672,0.672,-0.58
673,0.673,-0.5545
674,0.674,-0.5365
675,0.675,-0.506
676,0.676,-0.5115
677,0.677,-0.502
678,0.678,-0.4855
679,0.679,-0.4865
680,0.68,-0.485
681,0.681,-0.5075
682,0.682,-0.522
683,0.683,-0.5215
684,0.684,-0.511
685,0.685,-0.4925
686,0.686,-0.481
687,0.687,-0.479
688,0.6880000000000001,-0.4655
689,0.6890000000000001,-0.4495
690,0.6900000000000001,-0.434
691,0.6910000000000001,-0.4305
692,0.6920000000000001,-0.4305
693,0.6930000000000001,-0.4215
694,0.6940000000000001,-0.414
695,0.6950000000000001,-0.4035
696,0.6960000000000001,-0.4
697,0.6970000000000001,-0.404
698,0.6980000000000001,-0.3985
699,0.6990000000000001,-0.3835
700,0.7000000000000001,-0.3995
701,0.7010000000000001,-0.432
702,0.7020000000000001,-0.4345
703,0.7030000000000001,-0.424
704,0.704,-0.409
705,0.705,-0.4075
706,0.706,-0.4095
707,0.707,-0.401
708,0.708,-0.39
709,0.709,-0.3635
710,0.71,-0.343
711,0.711,-0.331
712,0.712,-0.324
713,0.713,-0.313
714,0.714,-0.291
715,0.715,-0.2695
716,0.716,-0.254
717,0.717,-0.2385
718,0.718,-0.2215
719,0.719,-0.2205
720,0.72,-0.212
721,0.721,-0.2015
722,0.722,-0.197
723,0.723,-0.188
724,0.724,-0.1825
725,0.725,-0.176
726,0.726,-0.166
727,0.727,-0.1705
728,0.728,-0.18
729,0.729,-0.157
730,0.73,-0.157
731,0.731,-0.179
732,0.732,-0.1685
733,0.733,-0.159
734,0.734,-0.1635
735,0.735,-0.1685
736,0.736,-0.175
737,0.737,-0.1675
738,0.738,-0.1625
739,0.739,-0.1705
740,0.74,-0.1645
741,0.741,-0.1585
742,0.742,-0.1655
743,0.743,-0.1725
744,0.744,-0.1715
745,0.745,-0.167
746,0.746,-0.1655
747,0.747,-0.1595
748,0.748,-0.1595
749,0.749,-0.164
750,0.75,-0.161
751,0.751,-0.1655
752,0.752,-0.165
753,0.753,-0.1565
754,0.754,-0.1535
755,0.755,-0.1505
756,0.756,-0.163
757,0.757,-0.158
758,0.758,-0.138
759,0.759,-0.1675
760,0.76,-0.1875
761,0.761,-0.177
762,0.762,-0.1735
763,0.763,-0.1715
764,0.764,-0.176
765,0.765,-0.1745
766,0.766,-0.1735
767,0.767,-0.1755
768,0.768,-0.177
769,0.769,-0.173
770,0.77,-0.17
771,0.771,-0.1695
772,0.772,-0.167
773,0.773,-0.1705
774,0.774,-0.169
775,0.775,-0.164
776,0.776,-0.161
777,0.777,-0.158
778,0.778,-0.1595
779,0.779,-0.163
780,0.78,-0.161
781,0.781,-0.163
782,0.782,-0.164
783,0.783,-0.1655
784,0.784,-0.1725
785,0.785,-0.172
786,0.786,-0.1615
787,0.787,-0.159
788,0.788,-0.174
789,0.789,-0.164
790,0.79,-0.1625
791,0.791,-0.166
792,0.792,-0.154
793,0.793,-0.1715
794,0.794,-0.166
795,0.795,-0.1585
796,0.796,-0.1615
797,0.797,-0.1585
798,0.798,-0.1605
799,0.799,-0.1605
800,0.8,-0.1615
801,0.801,-0.1635
802,0.802,-0.166
803,0.803,-0.165
804,0.804,-0.1725
805,0.805,-0.1815
806,0.806,-0.1805
807,0.807,-0.18
808,0.808,-0.18
809,0.809,-0.1755
810,0.81,-0.176
811,0.811,-0.176
812,0.812,-0.1715
813,0.8130000000000001,-0.1735
814,0.8140000000000001,-0.175
815,0.8150000000000001,-0.1745
816,0.8160000000000001,-0.18
817,0.8170000000000001,-0.1805
818,0.8180000000000001,-0.18
819,0.8190000000000001,-0.182
820,0.8200000000000001,-0.1835
821,0.8210000000000001,-0.1875
822,0.8220000000000001,-0.193
823,0.8230000000000001,-0.1915
824,0.8240000000000001,-0.1945
825,0.8250000000000001,-0.2005
826,0.8260000000000001,-0.198
827,0.8270000000000001,-0.1965
828,0.8280000000000001,-0.2055
829,0.8290000000000001,-0.2095
830,0.8300000000000001,-0.21
831,0.8310000000000001,-0.2115
832,0.8320000000000001,-0.191
833,0.833,-0.1905
834,0.834,-0.2075
835,0.835,-0.2235
836,0.836,-0.233
837,0.837,-0.23
838,0.838,-0.231
839,0.839,-0.226
840,0.84,-0.2265
841,0.841,-0.2235
842,0.842,-0.232
843,0.843,-0.2535
844,0.844,-0.245
845,0.845,-0.239
846,0.846,-0.246
847,0.847,-0.2555
848,0.848,-0.272
849,0.849,-0.2675
850,0.85,-0.259
851,0.851,-0.2625
852,0.852,-0.265
853,0.853,-0.265
854,0.854,-0.2635
855,0.855,-0.2615
856,0.856,-0.2605
857,0.857,-0.265
858,0.858,-0.273
859,0.859,-0.2735
860,0.86,-0.277
861,0.861,-0.283
862,0.862,-0.286
863,0.863,-0.285
864,0.864,-0.2885
865,0.865,-0.3135
866,0.866,-0.3205
867,0.867,-0.317
868,0.868,-0.3185
869,0.869,-0.314
870,0.87,-0.3145
871,0.871,-0.316
872,0.872,-0.319
873,0.873,-0.316
874,0.874,-0.321
875,0.875,-0.3245
876,0.876,-0.326
877,0.877,-0.332
878,0.878,-0.3325
879,0.879,-0.342
880,0.88,-0.3495
881,0.881,-0.347
882,0.882,-0.3395
883,0.883,-0.3265
884,0.884,-0.3285
885,0.885,-0.3505
886,0.886,-0.3595
887,0.887,-0.3695
888,0.888,-0.3735
889,0.889,-0.366
890,0.89,-0.3665
891,0.891,-0.3625
892,0.892,-0.3615
893,0.893,-0.3625
894,0.894,-0.361
895,0.895,-0.361
896,0.896,-0.365
897,0.897,-0.3635
898,0.898,-0.361
899,0.899,-0.3655
900,0.9,-0.364
901,0.901,-0.3615
902,0.902,-0.3555
903,0.903,-0.36
904,0.904,-0.3805
905,0.905,-0.39
906,0.906,-0.388
907,0.907,-0.3875
908,0.908,-0.387
909,0.909,-0.384
910,0.91,-0.386
911,0.911,-0.382
912,0.912,-0.38
913,0.913,-0.3795
914,0.914,-0.379
915,0.915,-0.38
916,0.916,-0.3755
917,0.917,-0.3735
918,0.918,-0.369
919,0.919,-0.367
920,0.92,-0.37
921,0.921,-0.3715
922,0.922,-0.3545
923,0.923,-0.3445
924,0.924,-0.3695
925,0.925,-0.3805
926,0.926,-0.376
927,0.927,-0.3885
928,0.928,-0.3875
929,0.929,-0.3765
930,0.93,-0.365
931,0.931,-0.361
932,0.932,-0.3615
933,0.933,-0.361
934,0.934,-0.3725
935,0.935,-0.3645
936,0.936,-0.361
937,0.937,-0.3565
938,0.9380000000000001,-0.34
939,0.9390000000000001,-0.334
940,0.9400000000000001,-0.3415
941,0.9410000000000001,-0.3525
942,0.9420000000000001,-0.3515
943,0.9430000000000001,-0.3475
944,0.9440000000000001,-0.345
945,0.9450000000000001,-0.343
946,0.9460000000000001,-0.341
947,0.9470000000000001,-0.3395
948,0.9480000000000001,-0.332
949,0.9490000000000001,-0.332
950,0.9500000000000001,-0.337
951,0.9510000000000001,-0.334
952,0.9520000000000001,-0.3305
953,0.9530000000000001,-0.325
954,0.9540000000000001,-0.3315
955,0.9550000000000001,-0.3355
956,0.9560000000000001,-0.3305
957,0.9570000000000001,-0.328
958,0.9580000000000001,-0.322
959,0.9590000000000001,-0.3215
960,0.96,-0.3185
961,0.961,-0.3175
962,0.962,-0.3145
963,0.963,-0.313
964,0.964,-0.3195
965,0.965,-0.3125
966,0.966,-0.314
967,0.967,-0.33
968,0.968,-0.3215
969,0.969,-0.3095
970,0.97,-0.306
971,0.971,-0.3
972,0.972,-0.2975
973,0.973,-0.289
974,0.974,-0.2965
975,0.975,-0.3085
976,0.976,-0.2925
977,0.977,-0.2775
978,0.978,-0.27
979,0.979,-0.2565
980,0.98,-0.288
981,0.981,-0.3105
982,0.982,-0.297
983,0.983,-0.2825
984,0.984,-0.266
985,0.985,-0.2885
986,0.986,-0.27
987,0.987,-0.253
988,0.988,-0.2875
989,0.989,-0.2925
990,0.99,-0.281
991,0.991,-0.2745
992,0.992,-0.269
993,0.993,-0.269
994,0.994,-0.2655
995,0.995,-0.2575
996,0.996,-0.2575
997,0.997,-0.2535
998,0.998,-0.257
999,0.999,-0.257
1000,1.0,-0.2565
1001,1.0010000000000001,-0.261
1002,1.002,-0.2505
1003,1.0030000000000001,-0.25
1004,1.004,-0.2515
1005,1.0050000000000001,-0.2565
1006,1.006,-0.2595
1007,1.0070000000000001,-0.259
1008,1.008,-0.26
1009,1.0090000000000001,-0.2525
1010,1.01,-0.2505
1011,1.0110000000000001,-0.2505
1012,1.012,-0.246
1013,1.0130000000000001,-0.249
1014,1.014,-0.2505
1015,1.0150000000000001,-0.247
1016,1.016,-0.248
1017,1.0170000000000001,-0.2425
1018,1.018,-0.2395
1019,1.0190000000000001,-0.2415
1020,1.02,-0.2415
1021,1.0210000000000001,-0.2435
1022,1.022,-0.2415
1023,1.0230000000000001,-0.245
1024,1.024,-0.249
1025,1.025,-0.247
1026,1.026,-0.2485
1027,1.027,-0.256
1028,1.028,-0.265
1029,1.029,-0.2535
1030,1.03,-0.242
1031,1.031,-0.246
1032,1.032,-0.239
1033,1.033,-0.2445
1034,1.034,-0.2415
1035,1.035,-0.2335
1036,1.036,-0.233
1037,1.037,-0.2245
1038,1.038,-0.23
1039,1.039,-0.241
1040,1.04,-0.2345
1041,1.041,-0.228
1042,1.042,-0.2345
1043,1.043,-0.2335
1044,1.044,-0.2435
1045,1.045,-0.2515
1046,1.046,-0.243
1047,1.047,-0.2365
1048,1.048,-0.2355
1049,1.049,-0.2295
1050,1.05,-0.229
1051,1.051,-0.24
1052,1.052,-0.234
1053,1.053,-0.228
1054,1.054,-0.2265
1055,1.055,-0.2315
1056,1.056,-0.2325
1057,1.057,-0.2215
1058,1.058,-0.2205
1059,1.059,-0.226
1060,1.06,-0.2345
1061,1.061,-0.2325
1062,1.062,-0.231
1063,1.063,-0.2265
1064,1.064,-0.2155
1065,1.065,-0.2235
1066,1.066,-0.2305
1067,1.067,-0.2305
1068,1.068,-0.2325
1069,1.069,-0.2325
1070,1.07,-0.23
1071,1.071,-0.231
1072,1.072,-0.231
1073,1.073,-0.2285
1074,1.074,-0.228
1075,1.075,-0.228
1076,1.076,-0.2265
1077,1.077,-0.2115
1078,1.078,-0.21
1079,1.079,-0.2215
1080,1.08,-0.2245
1081,1.081,-0.2225
1082,1.082,-0.2215
1083,1.083,-0.2345
1084,1.084,-0.234
1085,1.085,-0.2255
1086,1.086,-0.2225
1087,1.087,-0.2105
1088,1.088,-0.214
1089,1.089,-0.2235
1090,1.09,-0.206
1091,1.091,-0.215
1092,1.092,-0.2365
1093,1.093,-0.2325
1094,1.094,-0.2195
1095,1.095,-0.201
1096,1.096,-0.2115
1097,1.097,-0.214
1098,1.098,-0.2175
1099,1.099,-0.2205
1100,1.1,-0.221
1101,1.101,-0.2365
1102,1.102,-0.2165
1103,1.103,-0.22
1104,1.104,-0.233
1105,1.105,-0.22
1106,1.106,-0.2175
1107,1.107,-0.2155
1108,1.108,-0.2175
1109,1.109,-0.2145
1110,1.11,-0.2115
1111,1.111,-0.211
1112,1.112,-0.205
1113,1.113,-0.2045
1114,1.114,-0.2045
1115,1.115,-0.2045
1116,1.116,-0.204
1117,1.117,-0.199
1118,1.118,-0.1985
1119,1.119,-0.201
1120,1.12,-0.203
1121,1.121,-0.2015
1122,1.122,-0.199
1123,1.123,-0.1875
1124,1.124,-0.1875
1125,1.125,-0.2025
1126,1.1260000000000001,-0.2045
1127,1.127,-0.2035
1128,1.1280000000000001,-0.201
1129,1.129,-0.199
1130,1.1300000000000001,-0.2025
1131,1.131,-0.1835
