,0,1
208,0.20800000000000002,-0.029
209,0.209,-0.0285
210,0.21,-0.033
211,0.211,-0.0635
212,0.212,-0.0545
213,0.213,-0.0545
214,0.214,-0.0605
215,0.215,-0.0475
216,0.216,-0.0645
217,0.217,-0.0805
218,0.218,-0.0795
219,0.219,-0.0755
220,0.22,-0.0825
221,0.221,-0.076
222,0.222,-0.0745
223,0.223,-0.0775
224,0.224,-0.074
225,0.225,-0.0795
226,0.226,-0.084
227,0.227,-0.083
228,0.228,-0.083
229,0.229,-0.0945
230,0.23,-0.08
231,0.231,-0.079
232,0.232,-0.092
233,0.233,-0.095
234,0.234,-0.086
235,0.23500000000000001,-0.075
236,0.23600000000000002,-0.0975
237,0.23700000000000002,-0.0985
238,0.23800000000000002,-0.09
239,0.23900000000000002,-0.1005
240,0.24,-0.1065
241,0.241,-0.1095
242,0.242,-0.116
243,0.243,-0.1105
244,0.244,-0.1015
245,0.245,-0.099
246,0.246,-0.1115
247,0.247,-0.1085
248,0.248,-0.086
249,0.249,-0.0835
250,0.25,-0.102
251,0.251,-0.132
252,0.252,-0.12
253,0.253,-0.1055
254,0.254,-0.1115
255,0.255,-0.1205
256,0.256,-0.1465
257,0.257,-0.1605
258,0.258,-0.137
259,0.259,-0.1315
260,0.26,-0.1425
261,0.261,-0.144
262,0.262,-0.15
263,0.263,-0.1395
264,0.264,-0.13
265,0.265,-0.126
266,0.266,-0.1305
267,0.267,-0.1205
268,0.268,-0.1175
269,0.269,-0.1195
270,0.27,-0.124
271,0.271,-0.1535
272,0.272,-0.161
273,0.273,-0.153
274,0.274,-0.1465
275,0.275,-0.149
276,0.276,-0.16
277,0.277,-0.171
278,0.278,-0.1645
279,0.279,-0.167
280,0.28,-0.157
281,0.281,-0.1345
282,0.28200000000000003,-0.141
283,0.28300000000000003,-0.1435
284,0.28400000000000003,-0.1515
285,0.28500000000000003,-0.157
286,0.28600000000000003,-0.16
287,0.28700000000000003,-0.1395
288,0.28800000000000003,-0.126
289,0.289,-0.147
290,0.29,-0.1465
291,0.291,-0.152
292,0.292,-0.1625
293,0.293,-0.1705
294,0.294,-0.1715
295,0.295,-0.1645
296,0.296,-0.1835
297,0.297,-0.188
298,0.298,-0.1715
299,0.299,-0.176
300,0.3,-0.172
301,0.301,-0.1675
302,0.302,-0.1725
303,0.303,-0.1705
304,0.304,-0.1665
305,0.305,-0.16
306,0.306,-0.161
307,0.307,-0.168
308,0.308,-0.191
309,0.309,-0.1845
310,0.31,-0.1615
311,0.311,-0.177
312,0.312,-0.1995
313,0.313,-0.1965
314,0.314,-0.1865
315,0.315,-0.1875
316,0.316,-0.184
317,0.317,-0.181
318,0.318,-0.1845
319,0.319,-0.203
320,0.32,-0.1935
321,0.321,-0.1725
322,0.322,-0.1895
323,0.323,-0.1905
324,0.324,-0.1695
325,0.325,-0.164
326,0.326,-0.168
327,0.327,-0.169
328,0.328,-0.1785
329,0.329,-0.172
330,0.33,-0.174
331,0.331,-0.2
332,0.332,-0.204
333,0.333,-0.183
334,0.334,-0.165
335,0.335,-0.1815
336,0.336,-0.171
337,0.337,-0.17
338,0.338,-0.1995
339,0.339,-0.1935
340,0.34,-0.1865
341,0.341,-0.1825
342,0.342,-0.178
343,0.343,-0.174
344,0.34400000000000003,-0.173
345,0.34500000000000003,-0.1765
346,0.34600000000000003,-0.176
347,0.34700000000000003,-0.1755
348,0.34800000000000003,-0.179
349,0.34900000000000003,-0.1745
350,0.35000000000000003,-0.1785
351,0.35100000000000003,-0.188
352,0.352,-0.186
353,0.353,-0.1935
354,0.354,-0.194
355,0.355,-0.195
356,0.356,-0.2
357,0.357,-0.1925
358,0.358,-0.1945
359,0.359,-0.1955
360,0.36,-0.1915
361,0.361,-0.1995
362,0.362,-0.1945
363,0.363,-0.1805
364,0.364,-0.181
365,0.365,-0.181
366,0.366,-0.1825
367,0.367,-0.1815
368,0.368,-0.1815
369,0.369,-0.1815
370,0.37,-0.1785
371,0.371,-0.1875
372,0.372,-0.1905
373,0.373,-0.192
374,0.374,-0.2025
375,0.375,-0.1985
376,0.376,-0.198
377,0.377,-0.2005
378,0.378,-0.198
379,0.379,-0.228
380,0.38,-0.2295
381,0.381,-0.229
382,0.382,-0.2175
383,0.383,-0.183
384,0.384,-0.1905
385,0.385,-0.1855
386,0.386,-0.183
387,0.387,-0.1745
388,0.388,-0.1845
389,0.389,-0.1915
390,0.39,-0.181
391,0.391,-0.1955
392,0.392,-0.1935
393,0.393,-0.1965
394,0.394,-0.193
395,0.395,-0.1915
396,0.396,-0.2035
397,0.397,-0.208
398,0.398,-0.194
399,0.399,-0.1955
400,0.4,-0.206
401,0.401,-0.188
402,0.402,-0.185
403,0.403,-0.217
404,0.404,-0.234
405,0.405,-0.175
406,0.406,-0.151
407,0.40700000000000003,-0.1805
408,0.40800000000000003,-0.184
409,0.40900000000000003,-0.1875
410,0.41000000000000003,-0.1855
411,0.41100000000000003,-0.1835
412,0.41200000000000003,-0.1865
413,0.41300000000000003,-0.19
414,0.41400000000000003,-0.1945
415,0.41500000000000004,-0.1935
416,0.41600000000000004,-0.1895
417,0.417,-0.189
418,0.418,-0.1875
419,0.419,-0.193
420,0.42,-0.18
421,0.421,-0.1735
422,0.422,-0.192
423,0.423,-0.19
424,0.424,-0.173
425,0.425,-0.174
426,0.426,-0.188
427,0.427,-0.1875
428,0.428,-0.1925
429,0.429,-0.1865
430,0.43,-0.1715
431,0.431,-0.1765
432,0.432,-0.177
433,0.433,-0.1715
434,0.434,-0.1765
435,0.435,-0.1815
436,0.436,-0.1925
437,0.437,-0.2015
438,0.438,-0.186
439,0.439,-0.1945
440,0.44,-0.201
441,0.441,-0.1755
442,0.442,-0.1755
443,0.443,-0.187
444,0.444,-0.183
445,0.445,-0.184
446,0.446,-0.174
447,0.447,-0.163
448,0.448,-0.1755
449,0.449,-0.181
450,0.45,-0.1745
451,0.451,-0.174
452,0.452,-0.1795
453,0.453,-0.163
454,0.454,-0.184
455,0.455,-0.195
456,0.456,-0.1845
457,0.457,-0.2015
458,0.458,-0.1825
459,0.459,-0.1845
460,0.46,-0.1895
461,0.461,-0.182
462,0.462,-0.188
463,0.463,-0.184
464,0.464,-0.1675
465,0.465,-0.1555
466,0.466,-0.1555
467,0.467,-0.1605
468,0.468,-0.1685
469,0.46900000000000003,-0.175
470,0.47000000000000003,-0.177
471,0.47100000000000003,-0.174
472,0.47200000000000003,-0.1865
473,0.47300000000000003,-0.191
474,0.47400000000000003,-0.163
475,0.47500000000000003,-0.146
476,0.47600000000000003,-0.153
477,0.47700000000000004,-0.158
478,0.47800000000000004,-0.1495
479,0.47900000000000004,-0.149
480,0.48,-0.148
481,0.481,-0.139
482,0.482,-0.143
483,0.483,-0.127
484,0.484,-0.136
485,0.485,-0.139
486,0.486,-0.1185
487,0.487,-0.114
488,0.488,-0.118
489,0.489,-0.112
490,0.49,-0.105
491,0.491,-0.119
492,0.492,-0.0925
493,0.493,-0.0975
494,0.494,-0.101
495,0.495,-0.089
496,0.496,-0.115
497,0.497,-0.1065
498,0.498,-0.101
499,0.499,-0.1295
500,0.5,-0.133
501,0.501,-0.1255
502,0.502,-0.128
503,0.503,-0.1255
504,0.504,-0.128
505,0.505,-0.1295
506,0.506,-0.1375
507,0.507,-0.131
508,0.508,-0.1285
509,0.509,-0.1255
510,0.51,-0.1365
511,0.511,-0.163
512,0.512,-0.157
513,0.513,-0.1425
514,0.514,-0.115
515,0.515,-0.1005
516,0.516,-0.111
517,0.517,-0.116
518,0.518,-0.1075
519,0.519,-0.1105
520,0.52,-0.1105
521,0.521,-0.1075
522,0.522,-0.118
523,0.523,-0.1185
524,0.524,-0.1185
525,0.525,-0.129
526,0.526,-0.14
527,0.527,-0.145
528,0.528,-0.1475
529,0.529,-0.133
530,0.53,-0.137
531,0.531,-0.155
532,0.532,-0.163
533,0.533,-0.1695
534,0.534,-0.175
535,0.535,-0.178
536,0.536,-0.179
537,0.537,-0.1835
538,0.538,-0.1805
539,0.539,-0.182
540,0.54,-0.182
541,0.541,-0.185
542,0.542,-0.182
543,0.543,-0.18
544,0.544,-0.1815
545,0.545,-0.1775
546,0.546,-0.182
547,0.547,-0.188
548,0.548,-0.1855
549,0.549,-0.19
550,0.55,-0.2145
551,0.551,-0.21
552,0.552,-0.189
553,0.553,-0.194
554,0.554,-0.2095
555,0.555,-0.211
556,0.556,-0.2185
557,0.557,-0.2105
558,0.558,-0.2155
559,0.559,-0.241
560,0.56,-0.226
561,0.561,-0.2255
562,0.562,-0.2185
563,0.5630000000000001,-0.2065
564,0.5640000000000001,-0.193
565,0.5650000000000001,-0.189
566,0.5660000000000001,-0.2095
567,0.5670000000000001,-0.1955
568,0.5680000000000001,-0.1935
569,0.5690000000000001,-0.1875
570,0.5700000000000001,-0.1725
571,0.5710000000000001,-0.1875
572,0.5720000000000001,-0.203
573,0.5730000000000001,-0.214
574,0.5740000000000001,-0.2195
575,0.5750000000000001,-0.2235
576,0.5760000000000001,-0.22
577,0.577,-0.2065
578,0.578,-0.1975
579,0.579,-0.204
580,0.58,-0.214
581,0.581,-0.2175
582,0.582,-0.212
583,0.583,-0.1965
584,0.584,-0.203
585,0.585,-0.219
586,0.586,-0.209
587,0.587,-0.1995
588,0.588,-0.1995
589,0.589,-0.197
590,0.59,-0.2015
591,0.591,-0.2
592,0.592,-0.2
593,0.593,-0.209
594,0.594,-0.207
595,0.595,-0.208
596,0.596,-0.218
597,0.597,-0.217
598,0.598,-0.217
599,0.599,-0.2285
600,0.6,-0.2325
601,0.601,-0.245
602,0.602,-0.26
603,0.603,-0.265
604,0.604,-0.274
605,0.605,-0.2825
606,0.606,-0.2925
607,0.607,-0.303
608,0.608,-0.318
609,0.609,-0.323
610,0.61,-0.332
611,0.611,-0.344
612,0.612,-0.3585
613,0.613,-0.3685
614,0.614,-0.363
615,0.615,-0.362
616,0.616,-0.352
617,0.617,-0.337
618,0.618,-0.3105
619,0.619,-0.296
620,0.62,-0.273
621,0.621,-0.2405
622,0.622,-0.211
623,0.623,-0.1675
624,0.624,-0.1315
625,0.625,-0.0885
626,0.626,-0.049
627,0.627,-0.018
628,0.628,0.023
629,0.629,0.072
630,0.63,0.1075
631,0.631,0.1535
632,0.632,0.215
633,0.633,0.242
634,0.634,0.271
635,0.635,0.302
636,0.636,0.315
637,0.637,0.325
638,0.638,0.3155
639,0.639,0.3185
640,0.64,0.3375
641,0.641,0.3445
642,0.642,0.3445
643,0.643,0.345
644,0.644,0.3245
645,0.645,0.2815
646,0.646,0.228
647,0.647,0.18
648,0.648,0.1455
649,0.649,0.117
650,0.65,0.122
651,0.651,0.1275
652,0.652,0.118
653,0.653,0.1105
654,0.654,0.1105
655,0.655,0.092
656,0.656,0.053
657,0.657,0.0805
658,0.658,0.0835
659,0.659,0.047
660,0.66,0.051
661,0.661,0.0435
662,0.662,0.006
663,0.663,0.002
664,0.664,-0.0005
665,0.665,-0.045
666,0.666,-0.0425
667,0.667,-0.0575
668,0.668,-0.071
669,0.669,-0.0715
670,0.67,-0.0845
671,0.671,-0.1115
672,0.672,-0.1585
673,0.673,-0.19
674,0.674,-0.2335
675,0.675,-0.256
676,0.676,-0.286
677,0.677,-0.3015
678,0.678,-0.3115
679,0.679,-0.345
680,0.68,-0.3635
681,0.681,-0.3955
682,0.682,-0.4275
683,0.683,-0.432
684,0.684,-0.4425
685,0.685,-0.4535
686,0.686,-0.473
687,0.687,-0.5035
688,0.6880000000000001,-0.512
689,0.6890000000000001,-0.531
690,0.6900000000000001,-0.534
691,0.6910000000000001,-0.5365
692,0.6920000000000001,-0.5615
693,0.6930000000000001,-0.5795
694,0.6940000000000001,-0.5945
695,0.6950000000000001,-0.6005
696,0.6960000000000001,-0.616
697,0.6970000000000001,-0.6245
698,0.6980000000000001,-0.6175
699,0.6990000000000001,-0.607
700,0.7000000000000001,-0.6085
701,0.7010000000000001,-0.621
702,0.7020000000000001,-0.6105
703,0.7030000000000001,-0.5915
704,0.704,-0.5705
705,0.705,-0.558
706,0.706,-0.5465
707,0.707,-0.529
708,0.708,-0.5025
709,0.709,-0.479
710,0.71,-0.4675
711,0.711,-0.436
712,0.712,-0.4195
713,0.713,-0.421
714,0.714,-0.415
715,0.715,-0.389
716,0.716,-0.351
717,0.717,-0.3365
718,0.718,-0.344
719,0.719,-0.336
720,0.72,-0.306
721,0.721,-0.3105
722,0.722,-0.3055
723,0.723,-0.267
724,0.724,-0.2585
725,0.725,-0.2555
726,0.726,-0.2295
727,0.727,-0.2335
728,0.728,-0.243
729,0.729,-0.2105
730,0.73,-0.2165
731,0.731,-0.2365
732,0.732,-0.216
733,0.733,-0.222
734,0.734,-0.2265
735,0.735,-0.2295
736,0.736,-0.2425
737,0.737,-0.219
738,0.738,-0.2075
739,0.739,-0.224
740,0.74,-0.2135
741,0.741,-0.189
742,0.742,-0.2115
743,0.743,-0.236
744,0.744,-0.2165
745,0.745,-0.1975
746,0.746,-0.1995
747,0.747,-0.197
748,0.748,-0.1925
749,0.749,-0.193
750,0.75,-0.206
751,0.751,-0.217
752,0.752,-0.205
753,0.753,-0.2
754,0.754,-0.205
755,0.755,-0.2085
756,0.756,-0.2255
757,0.757,-0.2155
758,0.758,-0.1905
759,0.759,-0.2155
760,0.76,-0.2245
761,0.761,-0.223
762,0.762,-0.232
763,0.763,-0.2235
764,0.764,-0.2005
765,0.765,-0.182
766,0.766,-0.193
767,0.767,-0.2005
768,0.768,-0.199
769,0.769,-0.1925
770,0.77,-0.2025
771,0.771,-0.205
772,0.772,-0.197
773,0.773,-0.207
774,0.774,-0.2125
775,0.775,-0.21
776,0.776,-0.214
777,0.777,-0.2105
778,0.778,-0.2215
779,0.779,-0.224
780,0.78,-0.1915
781,0.781,-0.2005
782,0.782,-0.205
783,0.783,-0.1985
784,0.784,-0.2055
785,0.785,-0.201
786,0.786,-0.193
787,0.787,-0.1875
788,0.788,-0.2025
789,0.789,-0.1925
790,0.79,-0.1955
791,0.791,-0.204
792,0.792,-0.193
793,0.793,-0.2085
794,0.794,-0.206
795,0.795,-0.2045
796,0.796,-0.2065
797,0.797,-0.201
798,0.798,-0.1985
799,0.799,-0.198
800,0.8,-0.1945
801,0.801,-0.1885
802,0.802,-0.187
803,0.803,-0.181
804,0.804,-0.1905
805,0.805,-0.2025
806,0.806,-0.2075
807,0.807,-0.211
808,0.808,-0.2165
809,0.809,-0.2265
810,0.81,-0.206
811,0.811,-0.1845
812,0.812,-0.165
813,0.8130000000000001,-0.1795
814,0.8140000000000001,-0.1975
815,0.8150000000000001,-0.179
816,0.8160000000000001,-0.1865
817,0.8170000000000001,-0.194
818,0.8180000000000001,-0.2
819,0.8190000000000001,-0.1945
820,0.8200000000000001,-0.1885
821,0.8210000000000001,-0.2005
822,0.8220000000000001,-0.2025
823,0.8230000000000001,-0.1665
824,0.8240000000000001,-0.1545
825,0.8250000000000001,-0.169
826,0.8260000000000001,-0.1595
827,0.8270000000000001,-0.161
828,0.8280000000000001,-0.1725
829,0.8290000000000001,-0.174
830,0.8300000000000001,-0.1655
831,0.8310000000000001,-0.1635
832,0.8320000000000001,-0.148
833,0.833,-0.1515
834,0.834,-0.1655
835,0.835,-0.1755
836,0.836,-0.1855
837,0.837,-0.1785
838,0.838,-0.178
839,0.839,-0.169
840,0.84,-0.1585
841,0.841,-0.148
842,0.842,-0.1495
843,0.843,-0.157
844,0.844,-0.139
845,0.845,-0.1295
846,0.846,-0.129
847,0.847,-0.1355
848,0.848,-0.1495
849,0.849,-0.137
850,0.85,-0.13
851,0.851,-0.131
852,0.852,-0.127
853,0.853,-0.1245
854,0.854,-0.1175
855,0.855,-0.114
856,0.856,-0.112
857,0.857,-0.1045
858,0.858,-0.1045
859,0.859,-0.1025
860,0.86,-0.0935
861,0.861,-0.089
862,0.862,-0.085
863,0.863,-0.0675
864,0.864,-0.0615
865,0.865,-0.0885
866,0.866,-0.0855
867,0.867,-0.0745
868,0.868,-0.071
869,0.869,-0.061
870,0.87,-0.0645
871,0.871,-0.0615
872,0.872,-0.0595
873,0.873,-0.055
874,0.874,-0.0575
875,0.875,-0.0555
876,0.876,-0.0535
877,0.877,-0.064
878,0.878,-0.0565
879,0.879,-0.0495
880,0.88,-0.038
881,0.881,-0.042
882,0.882,-0.0215
883,0.883,0.025
884,0.884,0.0165
885,0.885,-0.0165
886,0.886,-0.038
887,0.887,-0.037
888,0.888,-0.0125
889,0.889,0.0145
890,0.89,0.0095
891,0.891,0.0035
892,0.892,0.0
893,0.893,-0.0035
894,0.894,-0.004
895,0.895,-0.0025
896,0.896,0.001
897,0.897,0.005
898,0.898,0.008
899,0.899,0.0075
900,0.9,0.027
901,0.901,0.0295
902,0.902,0.0405
903,0.903,0.0395
904,0.904,0.027
905,0.905,0.02
906,0.906,0.008
907,0.907,0.0255
908,0.908,0.029
909,0.909,0.0335
910,0.91,0.038
911,0.911,0.0395
912,0.912,0.034
913,0.913,0.01
914,0.914,0.0045
915,0.915,0.012
916,0.916,0.008
917,0.917,0.0205
918,0.918,0.058
919,0.919,0.0515
920,0.92,0.0455
921,0.921,0.071
922,0.922,0.07
923,0.923,0.0585
924,0.924,0.0455
925,0.925,0.027
926,0.926,0.029
927,0.927,0.041
928,0.928,0.0395
929,0.929,0.033
930,0.93,0.044
931,0.931,0.0455
932,0.932,0.036
933,0.933,0.0305
934,0.934,0.0045
935,0.935,-0.0005
936,0.936,0.015
937,0.937,0.021
938,0.9380000000000001,0.0245
939,0.9390000000000001,0.0325
940,0.9400000000000001,0.0355
941,0.9410000000000001,0.0245
942,0.9420000000000001,0.025
943,0.9430000000000001,0.0225
944,0.9440000000000001,0.019
945,0.9450000000000001,0.0215
946,0.9460000000000001,0.0165
947,0.9470000000000001,0.019
948,0.9480000000000001,0.026
949,0.9490000000000001,0.0165
950,0.9500000000000001,-0.021
951,0.9510000000000001,-0.0125
952,0.9520000000000001,0.008
953,0.9530000000000001,-0.0105
954,0.9540000000000001,-0.0165
955,0.9550000000000001,-0.0275
956,0.9560000000000001,-0.0335
957,0.9570000000000001,-0.028
958,0.9580000000000001,-0.03
959,0.9590000000000001,-0.0335
960,0.96,-0.0305
961,0.961,-0.0335
962,0.962,-0.034
963,0.963,-0.033
964,0.964,-0.034
965,0.965,-0.032
966,0.966,-0.033
967,0.967,-0.048
968,0.968,-0.0515
969,0.969,-0.041
970,0.97,-0.051
971,0.971,-0.059
972,0.972,-0.054
973,0.973,-0.0595
974,0.974,-0.0895
975,0.975,-0.098
976,0.976,-0.07
977,0.977,-0.0585
978,0.978,-0.0605
979,0.979,-0.0415
980,0.98,-0.069
981,0.981,-0.0975
982,0.982,-0.084
983,0.983,-0.0685
984,0.984,-0.0555
985,0.985,-0.081
986,0.986,-0.049
987,0.987,-0.033
988,0.988,-0.0775
989,0.989,-0.0915
990,0.99,-0.0985
991,0.991,-0.098
992,0.992,-0.098
993,0.993,-0.091
994,0.994,-0.0975
995,0.995,-0.098
996,0.996,-0.089
997,0.997,-0.0855
998,0.998,-0.099
999,0.999,-0.1125
1000,1.0,-0.1055
1001,1.0010000000000001,-0.1085
1002,1.002,-0.096
1003,1.0030000000000001,-0.092
1004,1.004,-0.0965
1005,1.0050000000000001,-0.093
1006,1.006,-0.092
1007,1.0070000000000001,-0.105
1008,1.008,-0.1125
1009,1.0090000000000001,-0.109
1010,1.01,-0.1095
1011,1.0110000000000001,-0.103
1012,1.012,-0.113
1013,1.0130000000000001,-0.1185
1014,1.014,-0.12
1015,1.0150000000000001,-0.1255
1016,1.016,-0.13
1017,1.0170000000000001,-0.135
1018,1.018,-0.1285
1019,1.0190000000000001,-0.1115
1020,1.02,-0.1165
1021,1.0210000000000001,-0.1255
1022,1.022,-0.122
1023,1.0230000000000001,-0.1255
1024,1.024,-0.13
1025,1.025,-0.118
1026,1.026,-0.1045
1027,1.027,-0.124
1028,1.028,-0.142
1029,1.029,-0.13
1030,1.03,-0.132
1031,1.031,-0.1325
1032,1.032,-0.1225
1033,1.033,-0.153
1034,1.034,-0.1755
1035,1.035,-0.1725
1036,1.036,-0.1675
1037,1.037,-0.1755
1038,1.038,-0.1685
1039,1.039,-0.1465
1040,1.04,-0.1355
1041,1.041,-0.1455
1042,1.042,-0.153
1043,1.043,-0.148
1044,1.044,-0.1655
1045,1.045,-0.1615
1046,1.046,-0.152
1047,1.047,-0.166
1048,1.048,-0.1535
1049,1.049,-0.131
1050,1.05,-0.153
1051,1.051,-0.1735
1052,1.052,-0.1665
1053,1.053,-0.155
1054,1.054,-0.1585
1055,1.055,-0.174
1056,1.056,-0.176
1057,1.057,-0.1615
1058,1.058,-0.1655
1059,1.059,-0.1745
1060,1.06,-0.1745
1061,1.061,-0.1725
1062,1.062,-0.1715
1063,1.063,-0.175
1064,1.064,-0.1485
1065,1.065,-0.143
1066,1.066,-0.158
1067,1.067,-0.161
1068,1.068,-0.169
1069,1.069,-0.172
1070,1.07,-0.1745
1071,1.071,-0.1725
1072,1.072,-0.178
1073,1.073,-0.182
1074,1.074,-0.1815
1075,1.075,-0.1845
1076,1.076,-0.185
1077,1.077,-0.171
1078,1.078,-0.1645
1079,1.079,-0.175
1080,1.08,-0.175
1081,1.081,-0.1715
1082,1.082,-0.172
1083,1.083,-0.1795
1084,1.084,-0.1775
1085,1.085,-0.1675
1086,1.086,-0.1625
1087,1.087,-0.151
1088,1.088,-0.1545
1089,1.089,-0.169
1090,1.09,-0.154
1091,1.091,-0.1645
1092,1.092,-0.1895
1093,1.093,-0.189
1094,1.094,-0.1795
1095,1.095,-0.1695
1096,1.096,-0.191
1097,1.097,-0.183
1098,1.098,-0.182
1099,1.099,-0.185
1100,1.1,-0.1815
1101,1.101,-0.1955
1102,1.102,-0.1745
1103,1.103,-0.177
1104,1.104,-0.1955
1105,1.105,-0.197
1106,1.106,-0.1815
1107,1.107,-0.18
1108,1.108,-0.1925
1109,1.109,-0.185
1110,1.11,-0.1735
1111,1.111,-0.1585
1112,1.112,-0.1575
1113,1.113,-0.169
1114,1.114,-0.1785
1115,1.115,-0.191
1116,1.116,-0.194
1117,1.117,-0.181
1118,1.118,-0.192
1119,1.119,-0.1925
1120,1.12,-0.189
1121,1.121,-0.1835
1122,1.122,-0.178
1123,1.123,-0.1865
1124,1.124,-0.1665
1125,1.125,-0.1465
1126,1.1260000000000001,-0.151
1127,1.127,-0.1705
1128,1.1280000000000001,-0.1775
1129,1.129,-0.1775
1130,1.1300000000000001,-0.1845
1131,1.131,-0.166
1132,1.1320000000000001,-0.149
1133,1.133,-0.169
1134,1.1340000000000001,-0.185
1135,1.135,-0.1855
1136,1.1360000000000001,-0.1955
1137,1.137,-0.188
1138,1.1380000000000001,-0.1925
1139,1.139,-0.2015
