,0,1
128,0.128,-0.3355
129,0.129,-0.351
130,0.13,-0.356
131,0.131,-0.351
132,0.132,-0.351
133,0.133,-0.351
134,0.134,-0.3495
135,0.135,-0.3435
136,0.136,-0.3555
137,0.137,-0.358
138,0.138,-0.365
139,0.139,-0.367
140,0.14,-0.366
141,0.14100000000000001,-0.3835
142,0.14200000000000002,-0.386
143,0.14300000000000002,-0.3925
144,0.14400000000000002,-0.395
145,0.145,-0.401
146,0.146,-0.41
147,0.147,-0.4095
148,0.148,-0.4145
149,0.149,-0.42
150,0.15,-0.4265
151,0.151,-0.4205
152,0.152,-0.4125
153,0.153,-0.4095
154,0.154,-0.4125
155,0.155,-0.4115
156,0.156,-0.4055
157,0.157,-0.417
158,0.158,-0.4215
159,0.159,-0.416
160,0.16,-0.421
161,0.161,-0.4315
162,0.162,-0.427
163,0.163,-0.43
164,0.164,-0.4365
165,0.165,-0.43
166,0.166,-0.428
167,0.167,-0.439
168,0.168,-0.462
169,0.169,-0.477
170,0.17,-0.465
171,0.171,-0.44
172,0.17200000000000001,-0.4355
173,0.17300000000000001,-0.4415
174,0.17400000000000002,-0.4475
175,0.17500000000000002,-0.4425
176,0.176,-0.4355
177,0.177,-0.426
178,0.178,-0.423
179,0.179,-0.417
180,0.18,-0.41
181,0.181,-0.4325
182,0.182,-0.4395
183,0.183,-0.4365
184,0.184,-0.4345
185,0.185,-0.4365
186,0.186,-0.439
187,0.187,-0.432
188,0.188,-0.4285
189,0.189,-0.423
190,0.19,-0.413
191,0.191,-0.405
192,0.192,-0.4105
193,0.193,-0.406
194,0.194,-0.3905
195,0.195,-0.38
196,0.196,-0.384
197,0.197,-0.381
198,0.198,-0.375
199,0.199,-0.3885
200,0.2,-0.3865
201,0.201,-0.3855
202,0.202,-0.385
203,0.203,-0.3815
204,0.20400000000000001,-0.3765
205,0.20500000000000002,-0.3705
206,0.20600000000000002,-0.3775
207,0.20700000000000002,-0.3815
208,0.20800000000000002,-0.367
209,0.209,-0.36
210,0.21,-0.358
211,0.211,-0.3425
212,0.212,-0.345
213,0.213,-0.341
214,0.214,-0.32
215,0.215,-0.3125
216,0.216,-0.313
217,0.217,-0.3095
218,0.218,-0.307
219,0.219,-0.3005
220,0.22,-0.292
221,0.221,-0.2995
222,0.222,-0.302
223,0.223,-0.301
224,0.224,-0.3
225,0.225,-0.2975
226,0.226,-0.295
227,0.227,-0.2935
228,0.228,-0.291
229,0.229,-0.28
230,0.23,-0.288
231,0.231,-0.2835
232,0.232,-0.27
233,0.233,-0.267
234,0.234,-0.2595
235,0.23500000000000001,-0.259
236,0.23600000000000002,-0.251
237,0.23700000000000002,-0.244
238,0.23800000000000002,-0.242
239,0.23900000000000002,-0.2365
240,0.24,-0.2375
241,0.241,-0.238
242,0.242,-0.2365
243,0.243,-0.237
244,0.244,-0.2395
245,0.245,-0.2445
246,0.246,-0.229
247,0.247,-0.2285
248,0.248,-0.2355
249,0.249,-0.234
250,0.25,-0.224
251,0.251,-0.2085
252,0.252,-0.228
253,0.253,-0.2295
254,0.254,-0.2155
255,0.255,-0.2095
256,0.256,-0.191
257,0.257,-0.181
258,0.258,-0.2
259,0.259,-0.1985
260,0.26,-0.1885
261,0.261,-0.1925
262,0.262,-0.1875
263,0.263,-0.1975
264,0.264,-0.2045
265,0.265,-0.206
266,0.266,-0.2
267,0.267,-0.2075
268,0.268,-0.2125
269,0.269,-0.204
270,0.27,-0.2025
271,0.271,-0.185
272,0.272,-0.1745
273,0.273,-0.182
274,0.274,-0.187
275,0.275,-0.1805
276,0.276,-0.1695
277,0.277,-0.162
278,0.278,-0.164
279,0.279,-0.1575
280,0.28,-0.1735
281,0.281,-0.199
282,0.28200000000000003,-0.1915
283,0.28300000000000003,-0.19
284,0.28400000000000003,-0.1865
285,0.28500000000000003,-0.1815
286,0.28600000000000003,-0.182
287,0.28700000000000003,-0.198
288,0.28800000000000003,-0.2035
289,0.289,-0.188
290,0.29,-0.19
291,0.291,-0.1805
292,0.292,-0.172
293,0.293,-0.168
294,0.294,-0.1625
295,0.295,-0.163
296,0.296,-0.145
297,0.297,-0.1425
298,0.298,-0.1575
299,0.299,-0.151
300,0.3,-0.1575
301,0.301,-0.1655
302,0.302,-0.161
303,0.303,-0.162
304,0.304,-0.1695
305,0.305,-0.176
306,0.306,-0.1695
307,0.307,-0.1685
308,0.308,-0.155
309,0.309,-0.1565
310,0.31,-0.169
311,0.311,-0.1505
312,0.312,-0.1405
313,0.313,-0.148
314,0.314,-0.151
315,0.315,-0.1495
316,0.316,-0.149
317,0.317,-0.1495
318,0.318,-0.144
319,0.319,-0.124
320,0.32,-0.1295
321,0.321,-0.146
322,0.322,-0.1365
323,0.323,-0.143
324,0.324,-0.1605
325,0.325,-0.1635
326,0.326,-0.166
327,0.327,-0.165
328,0.328,-0.1565
329,0.329,-0.1595
330,0.33,-0.1515
331,0.331,-0.132
332,0.332,-0.133
333,0.333,-0.1345
334,0.334,-0.136
335,0.335,-0.1365
336,0.336,-0.131
337,0.337,-0.125
338,0.338,-0.1205
339,0.339,-0.1135
340,0.34,-0.1195
341,0.341,-0.1305
342,0.342,-0.128
343,0.343,-0.131
344,0.34400000000000003,-0.1325
345,0.34500000000000003,-0.129
346,0.34600000000000003,-0.1285
347,0.34700000000000003,-0.1355
348,0.34800000000000003,-0.1325
349,0.34900000000000003,-0.1275
350,0.35000000000000003,-0.1255
351,0.35100000000000003,-0.1185
352,0.352,-0.1145
353,0.353,-0.1095
354,0.354,-0.105
355,0.355,-0.098
356,0.356,-0.0965
357,0.357,-0.0945
358,0.358,-0.0905
359,0.359,-0.09
360,0.36,-0.0895
361,0.361,-0.094
362,0.362,-0.0935
363,0.363,-0.0935
364,0.364,-0.097
365,0.365,-0.1025
366,0.366,-0.1015
367,0.367,-0.103
368,0.368,-0.104
369,0.369,-0.101
370,0.37,-0.0945
371,0.371,-0.082
372,0.372,-0.079
373,0.373,-0.0745
374,0.374,-0.06
375,0.375,-0.0625
376,0.376,-0.066
377,0.377,-0.0495
378,0.378,-0.0475
379,0.379,-0.0355
380,0.38,-0.0415
381,0.381,-0.045
382,0.382,-0.061
383,0.383,-0.09
384,0.384,-0.0785
385,0.385,-0.085
386,0.386,-0.088
387,0.387,-0.093
388,0.388,-0.0785
389,0.389,-0.0595
390,0.39,-0.0585
391,0.391,-0.054
392,0.392,-0.069
393,0.393,-0.0735
394,0.394,-0.0735
395,0.395,-0.061
396,0.396,-0.0485
397,0.397,-0.049
398,0.398,-0.0505
399,0.399,-0.048
400,0.4,-0.049
401,0.401,-0.0515
402,0.402,-0.0455
403,0.403,-0.0385
404,0.404,-0.033
405,0.405,-0.0695
406,0.406,-0.0825
407,0.40700000000000003,-0.063
408,0.40800000000000003,-0.063
409,0.40900000000000003,-0.0575
410,0.41000000000000003,-0.052
411,0.41100000000000003,-0.051
412,0.41200000000000003,-0.051
413,0.41300000000000003,-0.046
414,0.41400000000000003,-0.0395
415,0.41500000000000004,-0.035
416,0.41600000000000004,-0.035
417,0.417,-0.0305
418,0.418,-0.029
419,0.419,-0.029
420,0.42,-0.0335
421,0.421,-0.037
422,0.422,-0.0305
423,0.423,-0.0315
424,0.424,-0.039
425,0.425,-0.0435
426,0.426,-0.0415
427,0.427,-0.039
428,0.428,-0.032
429,0.429,-0.0395
430,0.43,-0.0495
431,0.431,-0.038
432,0.432,-0.0275
433,0.433,-0.023
434,0.434,-0.021
435,0.435,-0.0175
436,0.436,-0.0075
437,0.437,0.0
438,0.438,-0.0025
439,0.439,0.0065
440,0.44,-0.001
441,0.441,-0.0205
442,0.442,-0.013
443,0.443,-0.0065
444,0.444,-0.011
445,0.445,-0.01
446,0.446,-0.0135
447,0.447,-0.0195
448,0.448,-0.009
449,0.449,0.002
450,0.45,0.003
451,0.451,0.0055
452,0.452,0.013
453,0.453,0.019
454,0.454,0.043
455,0.455,0.0375
456,0.456,0.0295
457,0.457,0.053
458,0.458,0.0415
459,0.459,0.044
460,0.46,0.056
461,0.461,0.052
462,0.462,0.051
463,0.463,0.056
464,0.464,0.049
465,0.465,0.031
466,0.466,0.0385
467,0.467,0.0465
468,0.468,0.05
469,0.46900000000000003,0.0655
470,0.47000000000000003,0.0795
471,0.47100000000000003,0.079
472,0.47200000000000003,0.0865
473,0.47300000000000003,0.096
474,0.47400000000000003,0.0755
475,0.47500000000000003,0.061
476,0.47600000000000003,0.0685
477,0.47700000000000004,0.077
478,0.47800000000000004,0.0765
479,0.47900000000000004,0.0755
480,0.48,0.0715
481,0.481,0.054
482,0.482,0.046
483,0.483,0.042
484,0.484,0.0275
485,0.485,0.0105
486,0.486,0.018
487,0.487,0.019
488,0.488,0.0165
489,0.489,0.011
490,0.49,0.006
491,0.491,0.0285
492,0.492,0.011
493,0.493,0.0175
494,0.494,0.027
495,0.495,0.0125
496,0.496,0.0225
497,0.497,0.02
498,0.498,0.0225
499,0.499,0.03
500,0.5,0.0315
501,0.501,0.0335
502,0.502,0.0345
503,0.503,0.023
504,0.504,0.015
505,0.505,0.0185
506,0.506,0.023
507,0.507,0.0275
508,0.508,0.0325
509,0.509,0.0365
510,0.51,0.052
511,0.511,0.069
512,0.512,0.063
513,0.513,0.046
514,0.514,0.018
515,0.515,0.006
516,0.516,0.0135
517,0.517,0.0065
518,0.518,0.0
519,0.519,0.004
520,0.52,0.0035
521,0.521,0.0035
522,0.522,0.003
523,0.523,0.001
524,0.524,0.003
525,0.525,0.0045
526,0.526,0.008
527,0.527,0.009
528,0.528,0.005
529,0.529,0.002
530,0.53,0.0035
531,0.531,0.0055
532,0.532,0.0065
533,0.533,0.007
534,0.534,0.0095
535,0.535,0.0115
536,0.536,0.0075
537,0.537,0.004
538,0.538,0.001
539,0.539,0.0005
540,0.54,-0.0075
541,0.541,-0.0145
542,0.542,-0.015
543,0.543,-0.0205
544,0.544,-0.028
545,0.545,-0.0355
546,0.546,-0.036
547,0.547,-0.033
548,0.548,-0.046
549,0.549,-0.0455
550,0.55,-0.018
551,0.551,-0.0195
552,0.552,-0.0335
553,0.553,-0.027
554,0.554,-0.0245
555,0.555,-0.0255
556,0.556,-0.014
557,0.557,-0.019
558,0.558,-0.0105
559,0.559,0.0105
560,0.56,-0.0035
561,0.561,-0.008
562,0.562,-0.009
563,0.5630000000000001,-0.013
564,0.5640000000000001,-0.026
565,0.5650000000000001,-0.0325
566,0.5660000000000001,-0.0285
567,0.5670000000000001,-0.0415
568,0.5680000000000001,-0.033
569,0.5690000000000001,-0.0285
570,0.5700000000000001,-0.0425
571,0.5710000000000001,-0.0375
572,0.5720000000000001,-0.028
573,0.5730000000000001,-0.0215
574,0.5740000000000001,-0.0185
575,0.5750000000000001,-0.0145
576,0.5760000000000001,-0.0115
577,0.577,-0.016
578,0.578,-0.015
579,0.579,-0.0135
580,0.58,-0.014
581,0.581,-0.0145
582,0.582,-0.018
583,0.583,-0.025
584,0.584,-0.0285
585,0.585,-0.0275
586,0.586,-0.0305
587,0.587,-0.035
588,0.588,-0.0335
589,0.589,-0.0335
590,0.59,-0.029
591,0.591,-0.0225
592,0.592,-0.023
593,0.593,-0.02
594,0.594,-0.0135
595,0.595,-0.008
596,0.596,-0.004
597,0.597,0.001
598,0.598,0.0075
599,0.599,0.012
600,0.6,0.009
601,0.601,0.0075
602,0.602,0.0115
603,0.603,0.008
604,0.604,-0.001
605,0.605,-0.0145
606,0.606,-0.0285
607,0.607,-0.037
608,0.608,-0.041
609,0.609,-0.0525
610,0.61,-0.0585
611,0.611,-0.058
612,0.612,-0.0585
613,0.613,-0.059
614,0.614,-0.069
615,0.615,-0.0845
616,0.616,-0.1085
617,0.617,-0.1325
618,0.618,-0.1545
619,0.619,-0.181
620,0.62,-0.216
621,0.621,-0.2455
622,0.622,-0.276
623,0.623,-0.316
624,0.624,-0.355
625,0.625,-0.4015
626,0.626,-0.435
627,0.627,-0.4605
628,0.628,-0.495
629,0.629,-0.5275
630,0.63,-0.5475
631,0.631,-0.58
632,0.632,-0.6215
633,0.633,-0.634
634,0.634,-0.6595
635,0.635,-0.681
636,0.636,-0.6785
637,0.637,-0.668
638,0.638,-0.6355
639,0.639,-0.618
640,0.64,-0.614
641,0.641,-0.61
642,0.642,-0.613
643,0.643,-0.6195
644,0.644,-0.6045
645,0.645,-0.5655
646,0.646,-0.522
647,0.647,-0.496
648,0.648,-0.5015
649,0.649,-0.513
650,0.65,-0.5555
651,0.651,-0.594
652,0.652,-0.592
653,0.653,-0.598
654,0.654,-0.6185
655,0.655,-0.6285
656,0.656,-0.6215
657,0.657,-0.669
658,0.658,-0.712
659,0.659,-0.714
660,0.66,-0.7255
661,0.661,-0.7125
662,0.662,-0.69
663,0.663,-0.6795
664,0.664,-0.658
665,0.665,-0.625
666,0.666,-0.6185
667,0.667,-0.6025
668,0.668,-0.576
669,0.669,-0.55
670,0.67,-0.511
671,0.671,-0.474
672,0.672,-0.422
673,0.673,-0.3645
674,0.674,-0.303
675,0.675,-0.25
676,0.676,-0.226
677,0.677,-0.2005
678,0.678,-0.174
679,0.679,-0.1415
680,0.68,-0.1215
681,0.681,-0.112
682,0.682,-0.094
683,0.683,-0.0895
684,0.684,-0.068
685,0.685,-0.039
686,0.686,-0.008
687,0.687,0.024
688,0.6880000000000001,0.0465
689,0.6890000000000001,0.0815
690,0.6900000000000001,0.1
691,0.6910000000000001,0.106
692,0.6920000000000001,0.131
693,0.6930000000000001,0.158
694,0.6940000000000001,0.1805
695,0.6950000000000001,0.197
696,0.6960000000000001,0.216
697,0.6970000000000001,0.2205
698,0.6980000000000001,0.219
699,0.6990000000000001,0.224
700,0.7000000000000001,0.209
701,0.7010000000000001,0.189
702,0.7020000000000001,0.176
703,0.7030000000000001,0.1675
704,0.704,0.1615
705,0.705,0.1505
706,0.706,0.137
707,0.707,0.1275
708,0.708,0.1125
709,0.709,0.1155
710,0.71,0.1245
711,0.711,0.1055
712,0.712,0.096
713,0.713,0.108
714,0.714,0.124
715,0.715,0.12
716,0.716,0.097
717,0.717,0.098
718,0.718,0.123
719,0.719,0.116
720,0.72,0.0945
721,0.721,0.109
722,0.722,0.108
723,0.723,0.0785
724,0.724,0.076
725,0.725,0.079
726,0.726,0.0635
727,0.727,0.063
728,0.728,0.063
729,0.729,0.0535
730,0.73,0.0595
731,0.731,0.0575
732,0.732,0.048
733,0.733,0.063
734,0.734,0.063
735,0.735,0.0615
736,0.736,0.0675
737,0.737,0.051
738,0.738,0.045
739,0.739,0.0535
740,0.74,0.049
741,0.741,0.0305
742,0.742,0.046
743,0.743,0.064
744,0.744,0.045
745,0.745,0.0305
746,0.746,0.034
747,0.747,0.0375
748,0.748,0.0335
749,0.749,0.0295
750,0.75,0.045
751,0.751,0.0515
752,0.752,0.04
753,0.753,0.043
754,0.754,0.051
755,0.755,0.058
756,0.756,0.063
757,0.757,0.0575
758,0.758,0.052
759,0.759,0.048
760,0.76,0.037
761,0.761,0.046
762,0.762,0.0585
763,0.763,0.052
764,0.764,0.0245
765,0.765,0.0075
766,0.766,0.019
767,0.767,0.025
768,0.768,0.022
769,0.769,0.0195
770,0.77,0.0325
771,0.771,0.036
772,0.772,0.03
773,0.773,0.0365
774,0.774,0.0435
775,0.775,0.046
776,0.776,0.053
777,0.777,0.052
778,0.778,0.062
779,0.779,0.061
780,0.78,0.0305
781,0.781,0.037
782,0.782,0.041
783,0.783,0.0335
784,0.784,0.033
785,0.785,0.029
786,0.786,0.0315
787,0.787,0.0285
788,0.788,0.029
789,0.789,0.0285
790,0.79,0.033
791,0.791,0.038
792,0.792,0.039
793,0.793,0.0365
794,0.794,0.0395
795,0.795,0.0465
796,0.796,0.045
797,0.797,0.0425
798,0.798,0.038
799,0.799,0.0375
800,0.8,0.0335
801,0.801,0.025
802,0.802,0.0215
803,0.803,0.016
804,0.804,0.0175
805,0.805,0.0215
806,0.806,0.0275
807,0.807,0.031
808,0.808,0.0365
809,0.809,0.051
810,0.81,0.03
811,0.811,0.0085
812,0.812,-0.0065
813,0.8130000000000001,0.0055
814,0.8140000000000001,0.023
815,0.8150000000000001,0.0045
816,0.8160000000000001,0.0065
817,0.8170000000000001,0.0135
818,0.8180000000000001,0.02
819,0.8190000000000001,0.0125
820,0.8200000000000001,0.005
821,0.8210000000000001,0.0125
822,0.8220000000000001,0.0095
823,0.8230000000000001,-0.0255
824,0.8240000000000001,-0.04
825,0.8250000000000001,-0.0315
826,0.8260000000000001,-0.039
827,0.8270000000000001,-0.0355
828,0.8280000000000001,-0.033
829,0.8290000000000001,-0.0355
830,0.8300000000000001,-0.0445
831,0.8310000000000001,-0.048
832,0.8320000000000001,-0.043
833,0.833,-0.039
834,0.834,-0.042
835,0.835,-0.048
836,0.836,-0.0475
837,0.837,-0.051
838,0.838,-0.0535
839,0.839,-0.057
840,0.84,-0.0685
841,0.841,-0.076
842,0.842,-0.0825
843,0.843,-0.096
844,0.844,-0.106
845,0.845,-0.109
846,0.846,-0.1175
847,0.847,-0.12
848,0.848,-0.1225
849,0.849,-0.131
850,0.85,-0.129
851,0.851,-0.1315
852,0.852,-0.1385
853,0.853,-0.1405
854,0.854,-0.146
855,0.855,-0.147
856,0.856,-0.1485
857,0.857,-0.1605
858,0.858,-0.1685
859,0.859,-0.1715
860,0.86,-0.184
861,0.861,-0.194
862,0.862,-0.201
863,0.863,-0.2175
864,0.864,-0.227
865,0.865,-0.225
866,0.866,-0.2355
867,0.867,-0.2425
868,0.868,-0.2475
869,0.869,-0.2535
870,0.87,-0.2495
871,0.871,-0.2545
872,0.872,-0.2595
873,0.873,-0.261
874,0.874,-0.2635
875,0.875,-0.269
876,0.876,-0.2725
877,0.877,-0.268
878,0.878,-0.276
879,0.879,-0.293
880,0.88,-0.3115
881,0.881,-0.305
882,0.882,-0.318
883,0.883,-0.3515
884,0.884,-0.345
885,0.885,-0.334
886,0.886,-0.3215
887,0.887,-0.3325
888,0.888,-0.361
889,0.889,-0.38
890,0.89,-0.376
891,0.891,-0.366
892,0.892,-0.3615
893,0.893,-0.3585
894,0.894,-0.357
895,0.895,-0.3585
896,0.896,-0.366
897,0.897,-0.3685
898,0.898,-0.369
899,0.899,-0.373
900,0.9,-0.391
901,0.901,-0.391
902,0.902,-0.3965
903,0.903,-0.3995
904,0.904,-0.4075
905,0.905,-0.41
906,0.906,-0.396
907,0.907,-0.413
908,0.908,-0.4155
909,0.909,-0.418
910,0.91,-0.4245
911,0.911,-0.4215
912,0.912,-0.414
913,0.913,-0.389
914,0.914,-0.384
915,0.915,-0.392
916,0.916,-0.384
917,0.917,-0.394
918,0.918,-0.427
919,0.919,-0.4185
920,0.92,-0.4155
921,0.921,-0.443
922,0.922,-0.4245
923,0.923,-0.4035
924,0.924,-0.415
925,0.925,-0.4075
926,0.926,-0.405
927,0.927,-0.4295
928,0.928,-0.4265
929,0.929,-0.4095
930,0.93,-0.409
931,0.931,-0.407
932,0.932,-0.397
933,0.933,-0.3915
934,0.934,-0.377
935,0.935,-0.364
936,0.936,-0.376
937,0.937,-0.3775
938,0.9380000000000001,-0.3645
939,0.9390000000000001,-0.3665
940,0.9400000000000001,-0.377
941,0.9410000000000001,-0.377
942,0.9420000000000001,-0.3765
943,0.9430000000000001,-0.37
944,0.9440000000000001,-0.364
945,0.9450000000000001,-0.365
946,0.9460000000000001,-0.3575
947,0.9470000000000001,-0.359
948,0.9480000000000001,-0.358
949,0.9490000000000001,-0.3485
950,0.9500000000000001,-0.316
951,0.9510000000000001,-0.3215
952,0.9520000000000001,-0.3385
953,0.9530000000000001,-0.314
954,0.9540000000000001,-0.315
955,0.9550000000000001,-0.308
956,0.9560000000000001,-0.2975
957,0.9570000000000001,-0.3
958,0.9580000000000001,-0.292
959,0.9590000000000001,-0.288
960,0.96,-0.288
961,0.961,-0.284
962,0.962,-0.28
963,0.963,-0.28
964,0.964,-0.286
965,0.965,-0.2805
966,0.966,-0.281
967,0.967,-0.282
968,0.968,-0.2705
969,0.969,-0.2685
970,0.97,-0.255
971,0.971,-0.241
972,0.972,-0.2435
973,0.973,-0.23
974,0.974,-0.207
975,0.975,-0.2105
976,0.976,-0.222
977,0.977,-0.219
978,0.978,-0.2095
979,0.979,-0.2155
980,0.98,-0.219
981,0.981,-0.213
982,0.982,-0.213
983,0.983,-0.214
984,0.984,-0.2105
985,0.985,-0.207
986,0.986,-0.221
987,0.987,-0.22
988,0.988,-0.21
989,0.989,-0.201
990,0.99,-0.183
991,0.991,-0.1765
992,0.992,-0.171
993,0.993,-0.178
994,0.994,-0.168
995,0.995,-0.1595
996,0.996,-0.168
997,0.997,-0.1675
998,0.998,-0.158
999,0.999,-0.1445
1000,1.0,-0.151
1001,1.0010000000000001,-0.152
1002,1.002,-0.1545
1003,1.0030000000000001,-0.158
1004,1.004,-0.1555
1005,1.0050000000000001,-0.163
1006,1.006,-0.1675
1007,1.0070000000000001,-0.154
1008,1.008,-0.148
1009,1.0090000000000001,-0.1435
1010,1.01,-0.141
1011,1.0110000000000001,-0.1475
1012,1.012,-0.133
1013,1.0130000000000001,-0.1305
1014,1.014,-0.131
1015,1.0150000000000001,-0.1215
1016,1.016,-0.1185
1017,1.0170000000000001,-0.1075
1018,1.018,-0.1115
1019,1.0190000000000001,-0.13
1020,1.02,-0.125
1021,1.0210000000000001,-0.118
1022,1.022,-0.1195
1023,1.0230000000000001,-0.1195
1024,1.024,-0.119
1025,1.025,-0.1295
1026,1.026,-0.144
1027,1.027,-0.132
1028,1.028,-0.123
1029,1.029,-0.124
1030,1.03,-0.11
1031,1.031,-0.1135
1032,1.032,-0.117
1033,1.033,-0.091
1034,1.034,-0.066
1035,1.035,-0.061
1036,1.036,-0.0655
1037,1.037,-0.049
1038,1.038,-0.061
1039,1.039,-0.0945
1040,1.04,-0.099
1041,1.041,-0.083
1042,1.042,-0.0815
1043,1.043,-0.0855
1044,1.044,-0.078
1045,1.045,-0.0895
1046,1.046,-0.091
1047,1.047,-0.0705
1048,1.048,-0.0825
1049,1.049,-0.0985
1050,1.05,-0.076
1051,1.051,-0.0665
1052,1.052,-0.0675
1053,1.053,-0.0735
1054,1.054,-0.0675
1055,1.055,-0.0575
1056,1.056,-0.056
1057,1.057,-0.06
1058,1.058,-0.055
1059,1.059,-0.051
1060,1.06,-0.06
1061,1.061,-0.06
1062,1.062,-0.06
1063,1.063,-0.0515
1064,1.064,-0.067
1065,1.065,-0.0805
1066,1.066,-0.073
1067,1.067,-0.0695
1068,1.068,-0.0635
1069,1.069,-0.0605
1070,1.07,-0.056
1071,1.071,-0.0585
1072,1.072,-0.0535
1073,1.073,-0.0465
1074,1.074,-0.047
1075,1.075,-0.0435
1076,1.076,-0.0415
1077,1.077,-0.0405
1078,1.078,-0.0455
1079,1.079,-0.0465
1080,1.08,-0.0495
1081,1.081,-0.051
1082,1.082,-0.05
1083,1.083,-0.0555
1084,1.084,-0.0565
1085,1.085,-0.058
1086,1.086,-0.06
1087,1.087,-0.0595
1088,1.088,-0.0595
1089,1.089,-0.0545
1090,1.09,-0.052
1091,1.091,-0.0505
1092,1.092,-0.047
1093,1.093,-0.043
1094,1.094,-0.04
1095,1.095,-0.0315
1096,1.096,-0.0205
1097,1.097,-0.031
1098,1.098,-0.036
1099,1.099,-0.0355
1100,1.1,-0.0395
1101,1.101,-0.0405
1102,1.102,-0.042
1103,1.103,-0.043
1104,1.104,-0.0375
1105,1.105,-0.0235
1106,1.106,-0.036
1107,1.107,-0.035
1108,1.108,-0.025
1109,1.109,-0.03
1110,1.11,-0.038
1111,1.111,-0.0525
1112,1.112,-0.0475
1113,1.113,-0.0355
1114,1.114,-0.0265
1115,1.115,-0.0135
1116,1.116,-0.01
1117,1.117,-0.018
1118,1.118,-0.0065
1119,1.119,-0.0085
1120,1.12,-0.014
1121,1.121,-0.018
1122,1.122,-0.0215
1123,1.123,-0.001
1124,1.124,-0.021
1125,1.125,-0.0555
1126,1.1260000000000001,-0.0535
1127,1.127,-0.0335
1128,1.1280000000000001,-0.0235
1129,1.129,-0.0215
1130,1.1300000000000001,-0.018
1131,1.131,-0.0175
1132,1.1320000000000001,-0.0095
1133,1.133,0.0005
1134,1.1340000000000001,0.0015
1135,1.135,0.002
1136,1.1360000000000001,0.013
1137,1.137,0.0115
1138,1.1380000000000001,0.017
1139,1.139,0.0255
1140,1.1400000000000001,-0.002
1141,1.141,-0.0135
1142,1.1420000000000001,-0.004
1143,1.143,-0.002
1144,1.1440000000000001,0.001
1145,1.145,-0.004
1146,1.1460000000000001,0.0045
1147,1.147,0.0155
1148,1.1480000000000001,0.007
1149,1.149,0.007
1150,1.1500000000000001,0.004
1151,1.151,0.0015
1152,1.1520000000000001,0.0
1153,1.153,0.0045
1154,1.154,0.0185
1155,1.155,0.01
1156,1.156,0.0125
